product_class,Month,sales_volume
C2644,9/1/2016,155491
C2644,10/1/2016,163396
C2644,11/1/2016,170874
C2644,12/1/2016,172251
C2644,1/1/2017,174826
C2644,2/1/2017,161523
C2644,3/1/2017,178507
C2644,4/1/2017,175302
C2644,5/1/2017,185086
C2644,6/1/2017,173235
C2644,7/1/2017,178852
C2646,1/1/2013,13352
C2646,2/1/2013,12354
C2646,3/1/2013,13870
C2646,4/1/2013,12583
C2646,5/1/2013,14482
C2646,6/1/2013,15690
C2646,7/1/2013,14952
C2646,8/1/2013,14550
C2646,9/1/2013,16905
C2646,10/1/2013,15602
C2646,11/1/2013,14924
C2646,12/1/2013,14039
C2646,1/1/2014,11718
C2646,2/1/2014,12935
C2646,3/1/2014,15932
C2646,4/1/2014,14164
C2646,5/1/2014,14025
C2646,6/1/2014,13994
C2646,7/1/2014,14809
C2646,8/1/2014,16211
C2646,9/1/2014,4926
C2646,10/1/2014,2995
C2646,11/1/2014,7652
C2646,12/1/2014,14148
C2646,1/1/2015,14326
C2646,2/1/2015,13467
C2646,3/1/2015,16316
C2646,4/1/2015,14863
C2646,5/1/2015,15234
C2646,6/1/2015,15611
C2646,7/1/2015,15030
C2646,8/1/2015,15329
C2646,9/1/2015,15595
C2646,10/1/2015,14297
C2646,11/1/2015,12753
C2646,12/1/2015,12745
C2646,1/1/2016,13563
C2646,2/1/2016,13406
C2646,3/1/2016,12381
C2646,4/1/2016,12768
C2646,5/1/2016,13328
C2646,6/1/2016,11386
C2646,7/1/2016,12161
C2646,8/1/2016,11621
C2646,9/1/2016,12546
C2646,10/1/2016,11057
C2646,11/1/2016,9173
C2646,12/1/2016,9560
C2646,1/1/2017,9567
C2646,2/1/2017,8682
C2646,3/1/2017,9365
C2646,4/1/2017,9042
C2646,5/1/2017,9370
C2646,6/1/2017,8788
C2646,7/1/2017,9555
C2650,10/1/2014,572
C2650,11/1/2014,14077
C2650,12/1/2014,24395
C2650,1/1/2015,28403
C2650,2/1/2015,31926
C2650,3/1/2015,37199
C2650,4/1/2015,34674
C2650,5/1/2015,36568
C2650,6/1/2015,35313
C2650,7/1/2015,36792
C2650,8/1/2015,37860
C2650,9/1/2015,39232
C2650,10/1/2015,36634
C2650,11/1/2015,31833
C2650,12/1/2015,30885
C2650,1/1/2016,30540
C2650,2/1/2016,28982
C2650,3/1/2016,32060
C2650,4/1/2016,30854
C2650,5/1/2016,33542
C2650,6/1/2016,34449
C2650,7/1/2016,35074
C2650,8/1/2016,33449
C2650,9/1/2016,32881
C2650,10/1/2016,37841
C2650,11/1/2016,44550
C2650,12/1/2016,34259
C2650,1/1/2017,37551
C2650,2/1/2017,36209
C2650,3/1/2017,42210
C2650,4/1/2017,41189
C2650,5/1/2017,43476
C2650,6/1/2017,40794
C2650,7/1/2017,42354
C2652,1/1/2013,10745
C2652,2/1/2013,10047
C2652,3/1/2013,11397
C2652,4/1/2013,11266
C2652,5/1/2013,12251
C2652,6/1/2013,11631
C2652,7/1/2013,11069
C2652,8/1/2013,11504
C2652,9/1/2013,10790
C2652,10/1/2013,9323
C2652,11/1/2013,11509
C2652,12/1/2013,22166
C2652,1/1/2014,12174
C2652,2/1/2014,11564
C2652,3/1/2014,11796
C2652,4/1/2014,10825
C2652,5/1/2014,12785
C2652,6/1/2014,12065
C2652,7/1/2014,12261
C2652,8/1/2014,13228
C2652,9/1/2014,15675
C2652,10/1/2014,15882
C2652,11/1/2014,17449
C2652,12/1/2014,28705
C2652,1/1/2015,18609
C2652,2/1/2015,14490
C2652,3/1/2015,15370
C2652,4/1/2015,15141
C2652,5/1/2015,16524
C2652,6/1/2015,17038
C2652,7/1/2015,15599
C2652,8/1/2015,15784
C2652,9/1/2015,13843
C2652,10/1/2015,14223
C2652,11/1/2015,15002
C2652,12/1/2015,25165
C2652,1/1/2016,14185
C2652,2/1/2016,13495
C2652,3/1/2016,14653
C2652,4/1/2016,14579
C2652,5/1/2016,16010
C2652,6/1/2016,14667
C2652,7/1/2016,15572
C2652,8/1/2016,14486
C2652,9/1/2016,14783
C2652,10/1/2016,15962
C2652,11/1/2016,16600
C2652,12/1/2016,34032
C2652,1/1/2017,16770
C2652,2/1/2017,16114
C2652,3/1/2017,16602
C2652,4/1/2017,16599
C2652,5/1/2017,18603
C2652,6/1/2017,17759
C2652,7/1/2017,18552
C2654,1/1/2013,6681
C2654,2/1/2013,6704
C2654,3/1/2013,7454
C2654,4/1/2013,7948
C2654,5/1/2013,10493
C2654,6/1/2013,8732
C2654,7/1/2013,8058
C2654,8/1/2013,6103
C2654,9/1/2013,5760
C2654,10/1/2013,5911
C2654,11/1/2013,4537
C2654,12/1/2013,5609
C2654,1/1/2014,5782
C2654,2/1/2014,5068
C2654,3/1/2014,6418
C2654,4/1/2014,5697
C2654,5/1/2014,6196
C2654,6/1/2014,6076
C2654,7/1/2014,5647
C2654,8/1/2014,5715
C2654,9/1/2014,7294
C2654,10/1/2014,5438
C2654,11/1/2014,5418
C2654,12/1/2014,7555
C2654,1/1/2015,6951
C2654,2/1/2015,6479
C2654,3/1/2015,6541
C2654,4/1/2015,6951
C2654,5/1/2015,8188
C2654,6/1/2015,7134
C2654,7/1/2015,6856
C2654,8/1/2015,7594
C2654,9/1/2015,7003
C2654,10/1/2015,6440
C2654,11/1/2015,5889
C2654,12/1/2015,8268
C2654,1/1/2016,6232
C2654,2/1/2016,5742
C2654,3/1/2016,6334
C2654,4/1/2016,5862
C2654,5/1/2016,7018
C2654,6/1/2016,5737
C2654,7/1/2016,5647
C2654,8/1/2016,5397
C2654,9/1/2016,5434
C2654,10/1/2016,6673
C2654,11/1/2016,8587
C2654,12/1/2016,8824
C2654,1/1/2017,7844
C2654,2/1/2017,6028
C2654,3/1/2017,6989
C2654,4/1/2017,7189
C2654,5/1/2017,7614
C2654,6/1/2017,7925
C2654,7/1/2017,8946
C2662,1/1/2013,13341.64
C2662,2/1/2013,12388.23
C2662,3/1/2013,14138.676
C2662,4/1/2013,13780.072
C2662,5/1/2013,14928.635
C2662,6/1/2013,14663.931
C2662,7/1/2013,14771.397
C2662,8/1/2013,14710.774
C2662,9/1/2013,15129.996
C2662,10/1/2013,15640.3
C2662,11/1/2013,15418.637
C2662,12/1/2013,20133.144
C2662,1/1/2014,15457.4334
C2662,2/1/2014,12151.7059
C2662,3/1/2014,13255.6437
C2662,4/1/2014,14733.0646
C2662,5/1/2014,16523.7897
C2662,6/1/2014,16561.7578
C2662,7/1/2014,12512.9284
C2662,8/1/2014,10480.25
C2662,9/1/2014,10642.47
C2662,10/1/2014,11059.949
C2662,11/1/2014,11012.95
C2662,12/1/2014,14806.989
C2662,1/1/2015,11636.614
C2662,2/1/2015,10463.43
C2662,3/1/2015,12345.282
C2662,4/1/2015,10808.645
C2662,5/1/2015,11938.536
C2662,6/1/2015,10981.814
C2662,7/1/2015,11336.877
C2662,8/1/2015,10990.69
C2662,9/1/2015,10742.205
C2662,10/1/2015,10369.516
C2662,11/1/2015,9440.192
C2662,12/1/2015,13392.255
C2662,1/1/2016,10059.909
C2662,2/1/2016,9380.597
C2662,3/1/2016,9492.037
C2662,4/1/2016,9697.118
C2662,5/1/2016,10394.899
C2662,6/1/2016,9663.466
C2662,7/1/2016,10243.435
C2662,8/1/2016,9635.868
C2662,9/1/2016,9450.945
C2662,10/1/2016,10343.367
C2662,11/1/2016,10968.071
C2662,12/1/2016,16972.691
C2662,1/1/2017,13140.723
C2662,2/1/2017,11468.007
C2662,3/1/2017,13574.666
C2662,4/1/2017,13166.643
C2662,5/1/2017,14498.469
C2662,6/1/2017,14040.656
C2662,7/1/2017,14634.673
C2664,1/1/2013,5209.9
C2664,2/1/2013,5028.887
C2664,3/1/2013,5400.541
C2664,4/1/2013,5201.256
C2664,5/1/2013,5575.947
C2664,6/1/2013,5326.724
C2664,7/1/2013,5124.907
C2664,8/1/2013,5172.445
C2664,9/1/2013,5089.118
C2664,10/1/2013,5058.979
C2664,11/1/2013,4718.974
C2664,12/1/2013,6136.618
C2664,1/1/2014,4978.34
C2664,2/1/2014,4570.741
C2664,3/1/2014,5645.833
C2664,4/1/2014,4680.109
C2664,5/1/2014,4829.036
C2664,6/1/2014,5081.648
C2664,7/1/2014,5643.053
C2664,8/1/2014,5877.872
C2664,9/1/2014,5632.562
C2664,10/1/2014,5606.786
C2664,11/1/2014,5680.37
C2664,12/1/2014,7256.092
C2664,1/1/2015,6831.1
C2664,2/1/2015,5760.954
C2664,3/1/2015,6492.409
C2664,4/1/2015,5907.203
C2664,5/1/2015,6492.794
C2664,6/1/2015,5571.545
C2664,7/1/2015,5869.354
C2664,8/1/2015,5816.836
C2664,9/1/2015,5396.574
C2664,10/1/2015,5233.276
C2664,11/1/2015,4228.336
C2664,12/1/2015,5696.604
C2664,1/1/2016,4661.825
C2664,2/1/2016,4746.62
C2664,3/1/2016,4701.537
C2664,4/1/2016,4999.365
C2664,5/1/2016,5398.516
C2664,6/1/2016,4792.582
C2664,7/1/2016,5514.126
C2664,8/1/2016,4742.572
C2664,9/1/2016,4319.589
C2664,10/1/2016,4680.595
C2664,11/1/2016,4691.393
C2664,12/1/2016,5973.027
C2664,1/1/2017,4591.614
C2664,2/1/2017,4315.502
C2664,3/1/2017,4979.542
C2664,4/1/2017,4718.803
C2664,5/1/2017,5195.517
C2664,6/1/2017,4760.616
C2664,7/1/2017,5470.56
C2690,1/1/2013,3235.702
C2690,2/1/2013,2910.314
C2690,3/1/2013,3394.235
C2690,4/1/2013,3555.381
C2690,5/1/2013,3486.783
C2690,6/1/2013,3232.522
C2690,7/1/2013,3014.698
C2690,8/1/2013,3695.206
C2690,9/1/2013,3656.9
C2690,10/1/2013,3870.711
C2690,11/1/2013,3978.454
C2690,12/1/2013,8605.506
C2690,1/1/2014,4168.1923
C2690,2/1/2014,4316.7957
C2690,3/1/2014,4645.8169
C2690,4/1/2014,4277.3743
C2690,5/1/2014,5187.9883
C2690,6/1/2014,4791.6909
C2690,7/1/2014,4968.0469
C2690,8/1/2014,5080.161
C2690,9/1/2014,4172.4710000000005
C2690,10/1/2014,5047.388
C2690,11/1/2014,5076.707
C2690,12/1/2014,11091.316
C2690,1/1/2015,5098.574
C2690,2/1/2015,5027.404
C2690,3/1/2015,5399.817
C2690,4/1/2015,5358.8
C2690,5/1/2015,6067.159
C2690,6/1/2015,5600.509
C2690,7/1/2015,6079.045
C2690,8/1/2015,5835.64
C2690,9/1/2015,5499.114
C2690,10/1/2015,5909.83
C2690,11/1/2015,5380.093
C2690,12/1/2015,11741.202
C2690,1/1/2016,5647.787
C2690,2/1/2016,6047.261
C2690,3/1/2016,5432.375
C2690,4/1/2016,5920.7
C2690,5/1/2016,6292.017
C2690,6/1/2016,6016.336
C2690,7/1/2016,6425.308
C2690,8/1/2016,6200.3
C2690,9/1/2016,5843.942
C2690,10/1/2016,6500.68
C2690,11/1/2016,6934.679
C2690,12/1/2016,14738.236
C2690,1/1/2017,7038.866
C2690,2/1/2017,6771.491
C2690,3/1/2017,7212.885
C2690,4/1/2017,6889.339
C2690,5/1/2017,7928.264
C2690,6/1/2017,7328.786
C2690,7/1/2017,7393.807
C2702,1/1/2013,137794
C2702,2/1/2013,123629
C2702,3/1/2013,144458
C2702,4/1/2013,134698
C2702,5/1/2013,151029
C2702,6/1/2013,150412
C2702,7/1/2013,142200
C2702,8/1/2013,150459
C2702,9/1/2013,153809
C2702,10/1/2013,146471
C2702,11/1/2013,141101
C2702,12/1/2013,167469
C2702,1/1/2014,148825
C2702,2/1/2014,136251
C2702,3/1/2014,155806
C2702,4/1/2014,141702
C2702,5/1/2014,152778
C2702,6/1/2014,155707
C2702,7/1/2014,150993
C2702,8/1/2014,159365
C2702,9/1/2014,167346
C2702,10/1/2014,167776
C2702,11/1/2014,163793
C2702,12/1/2014,186395
C2702,1/1/2015,179288
C2702,2/1/2015,155291
C2702,3/1/2015,179233
C2702,4/1/2015,171838
C2702,5/1/2015,196697
C2702,6/1/2015,174486
C2702,7/1/2015,177708
C2702,8/1/2015,177336
C2702,9/1/2015,185610
C2702,10/1/2015,184998
C2702,11/1/2015,173391
C2702,12/1/2015,191129
C2702,1/1/2016,178940
C2702,2/1/2016,161390
C2702,3/1/2016,171838
C2702,4/1/2016,182148
C2702,5/1/2016,188129
C2702,6/1/2016,175447
C2702,7/1/2016,187960
C2702,8/1/2016,170915
C2702,9/1/2016,173048
C2702,10/1/2016,177723
C2702,11/1/2016,168312
C2702,12/1/2016,200618
C2702,1/1/2017,195268
C2702,2/1/2017,173850
C2702,3/1/2017,191105
C2702,4/1/2017,181670
C2702,5/1/2017,193189
C2702,6/1/2017,177514
C2702,7/1/2017,197478
C2704,1/1/2013,12945
C2704,2/1/2013,11413
C2704,3/1/2013,12932
C2704,4/1/2013,12211
C2704,5/1/2013,13002
C2704,6/1/2013,12612
C2704,7/1/2013,12378
C2704,8/1/2013,12824
C2704,9/1/2013,12845
C2704,10/1/2013,12385
C2704,11/1/2013,11834
C2704,12/1/2013,12201
C2704,1/1/2014,12652
C2704,2/1/2014,11706
C2704,3/1/2014,13201
C2704,4/1/2014,11776
C2704,5/1/2014,13204
C2704,6/1/2014,12915
C2704,7/1/2014,12772
C2704,8/1/2014,13285
C2704,9/1/2014,13026
C2704,10/1/2014,13037
C2704,11/1/2014,12462
C2704,12/1/2014,12834
C2704,1/1/2015,12630
C2704,2/1/2015,11281
C2704,3/1/2015,13337
C2704,4/1/2015,12587
C2704,5/1/2015,13342
C2704,6/1/2015,12001
C2704,7/1/2015,13786
C2704,8/1/2015,13638
C2704,9/1/2015,13386
C2704,10/1/2015,12829
C2704,11/1/2015,12466
C2704,12/1/2015,11963
C2704,1/1/2016,13155
C2704,2/1/2016,11442
C2704,3/1/2016,11799
C2704,4/1/2016,12776
C2704,5/1/2016,14111
C2704,6/1/2016,13190
C2704,7/1/2016,15177
C2704,8/1/2016,12859
C2704,9/1/2016,12822
C2704,10/1/2016,13287
C2704,11/1/2016,12262
C2704,12/1/2016,13191
C2704,1/1/2017,14163
C2704,2/1/2017,13819
C2704,3/1/2017,16989
C2704,4/1/2017,14527
C2704,5/1/2017,15617
C2704,6/1/2017,14936
C2704,7/1/2017,20064
C2708,1/1/2013,88460
C2708,2/1/2013,75986
C2708,3/1/2013,95434
C2708,4/1/2013,99727
C2708,5/1/2013,101938
C2708,6/1/2013,102615
C2708,7/1/2013,102202
C2708,8/1/2013,101995
C2708,9/1/2013,113465
C2708,10/1/2013,120404
C2708,11/1/2013,115999
C2708,12/1/2013,108531
C2708,1/1/2014,122595
C2708,2/1/2014,114830
C2708,3/1/2014,130789
C2708,4/1/2014,117528
C2708,5/1/2014,118213
C2708,6/1/2014,121738
C2708,7/1/2014,122484
C2708,8/1/2014,124482
C2708,9/1/2014,126856
C2708,10/1/2014,131550
C2708,11/1/2014,123645
C2708,12/1/2014,112750
C2708,1/1/2015,136882
C2708,2/1/2015,114370
C2708,3/1/2015,133421
C2708,4/1/2015,124032
C2708,5/1/2015,133667
C2708,6/1/2015,128432
C2708,7/1/2015,131006
C2708,8/1/2015,133209
C2708,9/1/2015,131558
C2708,10/1/2015,130539
C2708,11/1/2015,123837
C2708,12/1/2015,113942
C2708,1/1/2016,128068
C2708,2/1/2016,115405
C2708,3/1/2016,127459
C2708,4/1/2016,141955
C2708,5/1/2016,170335
C2708,6/1/2016,163120
C2708,7/1/2016,173245
C2708,8/1/2016,161536
C2708,9/1/2016,158629
C2708,10/1/2016,160638
C2708,11/1/2016,171575
C2708,12/1/2016,151803
C2708,1/1/2017,171680
C2708,2/1/2017,139656
C2708,3/1/2017,169287
C2708,4/1/2017,150801
C2708,5/1/2017,170036
C2708,6/1/2017,164966
C2708,7/1/2017,178413
C2712,1/1/2013,39437
C2712,2/1/2013,37801
C2712,3/1/2013,43278
C2712,4/1/2013,41443
C2712,5/1/2013,46977
C2712,6/1/2013,48353
C2712,7/1/2013,46605
C2712,8/1/2013,45151
C2712,9/1/2013,46504
C2712,10/1/2013,46345
C2712,11/1/2013,45117
C2712,12/1/2013,48284
C2712,1/1/2014,48106
C2712,2/1/2014,45381
C2712,3/1/2014,53342
C2712,4/1/2014,47029
C2712,5/1/2014,50540
C2712,6/1/2014,52707
C2712,7/1/2014,52188
C2712,8/1/2014,51952
C2712,9/1/2014,50400
C2712,10/1/2014,53343
C2712,11/1/2014,53396
C2712,12/1/2014,55870
C2712,1/1/2015,57601
C2712,2/1/2015,50989
C2712,3/1/2015,56826
C2712,4/1/2015,52883
C2712,5/1/2015,60193
C2712,6/1/2015,60554
C2712,7/1/2015,61520
C2712,8/1/2015,59750
C2712,9/1/2015,61758
C2712,10/1/2015,64453
C2712,11/1/2015,56754
C2712,12/1/2015,60542
C2712,1/1/2016,62136
C2712,2/1/2016,58124
C2712,3/1/2016,61852
C2712,4/1/2016,63667
C2712,5/1/2016,68555
C2712,6/1/2016,69525
C2712,7/1/2016,71043
C2712,8/1/2016,62067
C2712,9/1/2016,63038
C2712,10/1/2016,66666
C2712,11/1/2016,66249
C2712,12/1/2016,67133
C2712,1/1/2017,73205
C2712,2/1/2017,68067
C2712,3/1/2017,73051
C2712,4/1/2017,67535
C2712,5/1/2017,71364
C2712,6/1/2017,70251
C2712,7/1/2017,70835
C2714,1/1/2013,10665
C2714,2/1/2013,9647
C2714,3/1/2013,10969
C2714,4/1/2013,10666
C2714,5/1/2013,10726
C2714,6/1/2013,10977
C2714,7/1/2013,10804
C2714,8/1/2013,10961
C2714,9/1/2013,12707
C2714,10/1/2013,17377
C2714,11/1/2013,17613
C2714,12/1/2013,19317
C2714,1/1/2014,20266
C2714,2/1/2014,17908
C2714,3/1/2014,20851
C2714,4/1/2014,18693
C2714,5/1/2014,19435
C2714,6/1/2014,24486
C2714,7/1/2014,52994
C2714,8/1/2014,72700
C2714,9/1/2014,68248
C2714,10/1/2014,67076
C2714,11/1/2014,65882
C2714,12/1/2014,59715
C2714,1/1/2015,71512
C2714,2/1/2015,63357
C2714,3/1/2015,73667
C2714,4/1/2015,67698
C2714,5/1/2015,74919
C2714,6/1/2015,70241
C2714,7/1/2015,70000
C2714,8/1/2015,74522
C2714,9/1/2015,68400
C2714,10/1/2015,66864
C2714,11/1/2015,62428
C2714,12/1/2015,59445
C2714,1/1/2016,70056
C2714,2/1/2016,61520
C2714,3/1/2016,64388
C2714,4/1/2016,65963
C2714,5/1/2016,66904
C2714,6/1/2016,59771
C2714,7/1/2016,62484
C2714,8/1/2016,58088
C2714,9/1/2016,58586
C2714,10/1/2016,59442
C2714,11/1/2016,55822
C2714,12/1/2016,60353
C2714,1/1/2017,74699
C2714,2/1/2017,57809
C2714,3/1/2017,62928
C2714,4/1/2017,60611
C2714,5/1/2017,64924
C2714,6/1/2017,62242
C2714,7/1/2017,62607
C2716,1/1/2013,16690
C2716,2/1/2013,15426
C2716,3/1/2013,17445
C2716,4/1/2013,16493
C2716,5/1/2013,16728
C2716,6/1/2013,16195
C2716,7/1/2013,16220
C2716,8/1/2013,16998
C2716,9/1/2013,18994
C2716,10/1/2013,16204
C2716,11/1/2013,14125
C2716,12/1/2013,18779
C2716,1/1/2014,24452
C2716,2/1/2014,20696
C2716,3/1/2014,23048
C2716,4/1/2014,21467
C2716,5/1/2014,23190
C2716,6/1/2014,23209
C2716,7/1/2014,23268
C2716,8/1/2014,21549
C2716,9/1/2014,21800
C2716,10/1/2014,25668
C2716,11/1/2014,24558
C2716,12/1/2014,24795
C2716,1/1/2015,29106
C2716,2/1/2015,23992
C2716,3/1/2015,29296
C2716,4/1/2015,27262
C2716,5/1/2015,27664
C2716,6/1/2015,28941
C2716,7/1/2015,29668
C2716,8/1/2015,31284
C2716,9/1/2015,30569
C2716,10/1/2015,29416
C2716,11/1/2015,28773
C2716,12/1/2015,27447
C2716,1/1/2016,31673
C2716,2/1/2016,28153
C2716,3/1/2016,31102
C2716,4/1/2016,31240
C2716,5/1/2016,32420
C2716,6/1/2016,30907
C2716,7/1/2016,31876
C2716,8/1/2016,29627
C2716,9/1/2016,31308
C2716,10/1/2016,31204
C2716,11/1/2016,29473
C2716,12/1/2016,30079
C2716,1/1/2017,34394
C2716,2/1/2017,29085
C2716,3/1/2017,32765
C2716,4/1/2017,31353
C2716,5/1/2017,34470
C2716,6/1/2017,34994
C2716,7/1/2017,34691
C2718,1/1/2013,126516
C2718,2/1/2013,112311
C2718,3/1/2013,141636
C2718,4/1/2013,132794
C2718,5/1/2013,148090
C2718,6/1/2013,145143
C2718,7/1/2013,120914
C2718,8/1/2013,121106
C2718,9/1/2013,146164
C2718,10/1/2013,134699
C2718,11/1/2013,131785
C2718,12/1/2013,115590
C2718,1/1/2014,124128
C2718,2/1/2014,108611
C2718,3/1/2014,112185
C2718,4/1/2014,101938
C2718,5/1/2014,123965
C2718,6/1/2014,130463
C2718,7/1/2014,117721
C2718,8/1/2014,128157
C2718,9/1/2014,188368
C2718,10/1/2014,140121
C2718,11/1/2014,130561
C2718,12/1/2014,117767
C2718,1/1/2015,134169
C2718,2/1/2015,113340
C2718,3/1/2015,145240
C2718,4/1/2015,135751
C2718,5/1/2015,160884
C2718,6/1/2015,142259
C2718,7/1/2015,136630
C2718,8/1/2015,147967
C2718,9/1/2015,151358
C2718,10/1/2015,140305
C2718,11/1/2015,137120
C2718,12/1/2015,113104
C2718,1/1/2016,129165
C2718,2/1/2016,113408
C2718,3/1/2016,135273
C2718,4/1/2016,136271
C2718,5/1/2016,161818
C2718,6/1/2016,145480
C2718,7/1/2016,136493
C2718,8/1/2016,148901
C2718,9/1/2016,143154
C2718,10/1/2016,144876
C2718,11/1/2016,145464
C2718,12/1/2016,109200
C2718,1/1/2017,143546
C2718,2/1/2017,141499
C2718,3/1/2017,160673
C2718,4/1/2017,130569
C2718,5/1/2017,152783
C2718,6/1/2017,139870
C2718,7/1/2017,127644
C2720,1/1/2013,6218
C2720,2/1/2013,6253
C2720,3/1/2013,7585
C2720,4/1/2013,7117
C2720,5/1/2013,7346
C2720,6/1/2013,7075
C2720,7/1/2013,6994
C2720,8/1/2013,7168
C2720,9/1/2013,7556
C2720,10/1/2013,7589
C2720,11/1/2013,7709
C2720,12/1/2013,7546
C2720,1/1/2014,7327
C2720,2/1/2014,8078
C2720,3/1/2014,9681
C2720,4/1/2014,8480
C2720,5/1/2014,8660
C2720,6/1/2014,8037
C2720,7/1/2014,8207
C2720,8/1/2014,8480
C2720,9/1/2014,5655
C2720,10/1/2014,6291
C2720,11/1/2014,6118
C2720,12/1/2014,4045
C2720,1/1/2015,5944
C2720,2/1/2015,6219
C2720,3/1/2015,7074
C2720,4/1/2015,7026
C2720,5/1/2015,7939
C2720,6/1/2015,7884
C2720,7/1/2015,7654
C2720,8/1/2015,7469
C2720,9/1/2015,7829
C2720,10/1/2015,7944
C2720,11/1/2015,7575
C2720,12/1/2015,7602
C2720,1/1/2016,7477
C2720,2/1/2016,7576
C2720,3/1/2016,8565
C2720,4/1/2016,8319
C2720,5/1/2016,8429
C2720,6/1/2016,8542
C2720,7/1/2016,8572
C2720,8/1/2016,7924
C2720,9/1/2016,7965
C2720,10/1/2016,8277
C2720,11/1/2016,7887
C2720,12/1/2016,8028
C2720,1/1/2017,8150
C2720,2/1/2017,8269
C2720,3/1/2017,10092
C2720,4/1/2017,9317
C2720,5/1/2017,9526
C2720,6/1/2017,8607
C2720,7/1/2017,8502
C2722,1/1/2013,14966
C2722,2/1/2013,14448
C2722,3/1/2013,16205
C2722,4/1/2013,15886
C2722,5/1/2013,16719
C2722,6/1/2013,16640
C2722,7/1/2013,16527
C2722,8/1/2013,16614
C2722,9/1/2013,16409
C2722,10/1/2013,16782
C2722,11/1/2013,16275
C2722,12/1/2013,15804
C2722,1/1/2014,14355
C2722,2/1/2014,13409
C2722,3/1/2014,15192
C2722,4/1/2014,13896
C2722,5/1/2014,15800
C2722,6/1/2014,14521
C2722,7/1/2014,14785
C2722,8/1/2014,15398
C2722,9/1/2014,14505
C2722,10/1/2014,14801
C2722,11/1/2014,14250
C2722,12/1/2014,16452
C2722,1/1/2015,15402
C2722,2/1/2015,14452
C2722,3/1/2015,15905
C2722,4/1/2015,14929
C2722,5/1/2015,15461
C2722,6/1/2015,15653
C2722,7/1/2015,15537
C2722,8/1/2015,15047
C2722,9/1/2015,14326
C2722,10/1/2015,15438
C2722,11/1/2015,14143
C2722,12/1/2015,15766
C2722,1/1/2016,14412
C2722,2/1/2016,15598
C2722,3/1/2016,16123
C2722,4/1/2016,15794
C2722,5/1/2016,16677
C2722,6/1/2016,15847
C2722,7/1/2016,16372
C2722,8/1/2016,14985
C2722,9/1/2016,15104
C2722,10/1/2016,15636
C2722,11/1/2016,15066
C2722,12/1/2016,16608
C2722,1/1/2017,14404
C2722,2/1/2017,15005
C2722,3/1/2017,16901
C2722,4/1/2017,16000
C2722,5/1/2017,17016
C2722,6/1/2017,15883
C2722,7/1/2017,16994
C2750,1/1/2013,6514
C2750,2/1/2013,7096
C2750,3/1/2013,9128
C2750,4/1/2013,8477
C2750,5/1/2013,9238
C2750,6/1/2013,8354
C2750,7/1/2013,7829
C2750,8/1/2013,7592
C2750,9/1/2013,7882
C2750,10/1/2013,8509
C2750,11/1/2013,7833
C2750,12/1/2013,7680
C2750,1/1/2014,8075
C2750,2/1/2014,7869
C2750,3/1/2014,9359
C2750,4/1/2014,8990
C2750,5/1/2014,8680
C2750,6/1/2014,8147
C2750,7/1/2014,8729
C2750,8/1/2014,8743
C2750,9/1/2014,8864
C2750,10/1/2014,8838
C2750,11/1/2014,8378
C2750,12/1/2014,7997
C2750,1/1/2015,8097
C2750,2/1/2015,8919
C2750,3/1/2015,9633
C2750,4/1/2015,10225
C2750,5/1/2015,9992
C2750,6/1/2015,9858
C2750,7/1/2015,10277
C2750,8/1/2015,10019
C2750,9/1/2015,9647
C2750,10/1/2015,9670
C2750,11/1/2015,9274
C2750,12/1/2015,8507
C2750,1/1/2016,8903
C2750,2/1/2016,8463
C2750,3/1/2016,11408
C2750,4/1/2016,11325
C2750,5/1/2016,11348
C2750,6/1/2016,10091
C2750,7/1/2016,10850
C2750,8/1/2016,10039
C2750,9/1/2016,9327
C2750,10/1/2016,9868
C2750,11/1/2016,9177
C2750,12/1/2016,11887
C2750,1/1/2017,12202
C2750,2/1/2017,11374
C2750,3/1/2017,12870
C2750,4/1/2017,13576
C2750,5/1/2017,12864
C2750,6/1/2017,11415
C2750,7/1/2017,11302
C2752,1/1/2013,46933.856
C2752,2/1/2013,45321.404
C2752,3/1/2013,49820.802
C2752,4/1/2013,45192.219
C2752,5/1/2013,47544.653
C2752,6/1/2013,46250.69
C2752,7/1/2013,45000.334
C2752,8/1/2013,43202.368
C2752,9/1/2013,41272.43
C2752,10/1/2013,42700.11
C2752,11/1/2013,38362.352
C2752,12/1/2013,42106.769
C2752,1/1/2014,41714.13
C2752,2/1/2014,39194.699
C2752,3/1/2014,45084.396
C2752,4/1/2014,42491.412
C2752,5/1/2014,44343.479
C2752,6/1/2014,43220.492
C2752,7/1/2014,42600.144
C2752,8/1/2014,45315.389
C2752,9/1/2014,43665.99
C2752,10/1/2014,45449.665
C2752,11/1/2014,44145.45
C2752,12/1/2014,48846.922
C2752,1/1/2015,48140.63
C2752,2/1/2015,45844.254
C2752,3/1/2015,51341.604
C2752,4/1/2015,51497.219
C2752,5/1/2015,53699.41
C2752,6/1/2015,50281.599
C2752,7/1/2015,53139.569
C2752,8/1/2015,55037.828
C2752,9/1/2015,51744.047
C2752,10/1/2015,51723.125
C2752,11/1/2015,49139.247
C2752,12/1/2015,53127.764
C2752,1/1/2016,51758.833
C2752,2/1/2016,49242.085
C2752,3/1/2016,54152.637
C2752,4/1/2016,54688.902
C2752,5/1/2016,55896.61
C2752,6/1/2016,51596.687
C2752,7/1/2016,55744.566
